,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,latitude,longitude
243,서울특별시 마포구청,서울특별시 마포구 월드컵로25길 164,서울특별시 마포구 망원동 451-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5573139774065,126.898636161868
244,서울특별시 마포구청,서울특별시 마포구 월드컵로29길 12,서울특별시 마포구 망원동 476-3,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5602100602452,126.905185890546
245,서울특별시 마포구청,서울특별시 마포구 월드컵로29길 104,서울특별시 마포구 망원동 431-37,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5580923648913,126.900796946754
246,서울특별시 마포구청,서울특별시 마포구 성미산로17길 105,서울특별시 마포구 연남동 487-24,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5660958967132,126.916969973216
247,서울특별시 마포구청,서울특별시 마포구 신촌로28나길 30,서울특별시 마포구 아현동 663-13,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,37.556120892555,126.951392164961
248,서울특별시 마포구청,서울특별시 마포구 연남로3길 34,서울특별시 마포구 연남동 561-8,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5607504287221,126.920754838463
249,서울특별시 마포구청,서울특별시 마포구 연남로7길 38,서울특별시 마포구 연남동 370-8,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5634005034491,126.918366211291
250,서울특별시 마포구청,서울특별시 마포구 성미산로 17길 69,서울특별시 마포구 연남동 487-45,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.564523590912,126.917355153513
251,서울특별시 마포구청,서울특별시 마포구 성산로2길 54,서울특별시 마포구 성산동 279-5,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.562871073786,126.904549930803
252,서울특별시 마포구청,서울특별시 마포구 월드컵북로12길 100,서울특별시 마포구 성산동 23-10,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5654970217656,126.91505263024
253,서울특별시 마포구청,서울특별시 마포구 성미산로7안길 8-18,서울특별시 마포구 성산동 32-9,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5598658317957,126.911380736802
254,서울특별시 마포구청,서울특별시 마포구 성미산로15길 111,서울특별시 마포구 성산동 606-7,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5661598953754,126.916382699831
255,서울특별시 마포구청,서울특별시 마포구 모래내로9길16,서울특별시 마포구 성산동 124,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5682294714555,126.913354256398
256,서울특별시 마포구청,서울특별시 마포구 월드컵북로27길9,서울특별시 마포구 성산동 200-35,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5666007504545,126.909164022806
257,서울특별시 마포구청,서울특별시 마포구 월드컵북로30길 9-31,서울특별시 마포구 성산동 147-44,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5692584956382,126.906990614866
258,서울특별시 마포구청,서울특별시 마포구 월드컵로34길 10,서울특별시 마포구 성산동 592-3,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5648128397139,126.903347374475
259,서울특별시 마포구청,서울특별시 마포구 성암로 205,서울특별시 마포구 상암동 1258,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5778539052116,126.89674236728
260,서울특별시 마포구청,서울특별시 마포구 월드컵북로 44길 81,서울특별시 마포구 상암동 42-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5777157024401,126.893345497246
261,서울특별시 마포구청,서울특별시 마포구 월드컵북로 445,서울특별시 마포구 상암고 앞 사거리,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.581341378,126.883394468
262,서울특별시 마포구청,서울특별시 마포구 새창로6나길 31,서울특별시 마포구 도화동 1-352,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5411316510841,126.95437538088
263,서울특별시 마포구청,서울특별시 마포구 양화공원 인근,서울특별시 마포구 합정동 394-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5504216770774,126.908496286507
264,서울특별시 마포구청,서울특별시 마포구 토정로 8-19,서울특별시 마포구 합정동 94-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.544994916936,126.912176318177
265,서울특별시 마포구청,서울특별시 마포구 양화진길 29,서울특별시 마포구 합정동 375-21,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5473099269037,126.912531088125
266,서울특별시 마포구청,서울특별시 마포구 월드유치원,서울특별시 마포구 상암동1679 월드유치원,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.580441806933,126.881066107933
267,서울특별시 마포구청,서울특별시 마포구 일본인학교,서울특별시 마포구 상암동1582 일본인학교,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5837578352859,126.883985811972
268,서울특별시 마포구청,서울특별시 마포구 나사렛유치원,서울특별시 마포구 상암동1639 나사렛유치원,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5743399392588,126.890351213957
269,서울특별시 마포구청,서울특별시 마포구 상지초교 정문,서울특별시 마포구 상암동1676 상지병설유치원,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5795743246259,126.882334697635
270,서울특별시 마포구청,서울특별시 마포구 상지초교 후문(유아숲체험장),서울특별시 마포구 상암동 산 26-79 공원,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,,
271,서울특별시 마포구청,서울특별시 마포구 월드컵북로236 서울유치원 앞 사거리,서울특별시 마포구 중동 64-14,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5703598167858,126.903384818699
272,서울특별시 마포구청,서울특별시 마포구 월드컵로36길47 성원초교 인근,서울특별시 마포구 성산동 160-1,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.568449007411,126.905388074945
273,서울특별시 마포구청,서울특별시 마포구 망원동 450-2 샘물어린이집,서울특별시 마포구 망원동 450-2,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5588412629552,126.89806903877
274,서울특별시 마포구청,서울특별시 마포구 망원동 436-12 동교초교,서울특별시 마포구 망원동 436-12,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.559583929939,126.901549467513
275,서울특별시 마포구청,서울특별시 마포구 성미산로12  홍대병설유치원,서울특별시 마포구 연남동 369-15,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5631659285128,126.920761692438
276,서울특별시 마포구청,서울특별시 마포구 마포대진유치원,서울특별시 마포구 연남동 493-6,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5616844318063,126.91944188962
277,서울특별시 마포구청,서울특별시 마포구 새싹유치원,서울특별시 마포구 서교동 460-2,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5561012218917,126.91605689316
278,서울특별시 마포구청,서울특별시 마포구 희우정로10길 9,서울특별시 마포구 망원동 396-14,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,37.5528928472594,126.904506567775
279,서울특별시 마포구청,서울특별시 마포구 서강어린이집,서울특별시 마포구 창전동 3-199,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5520294688147,126.928248910839
280,서울특별시 마포구청,서울특별시 마포구 성결유치원,서울특별시 마포구 신수동 200-1,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5471725179952,126.943384910522
281,서울특별시 마포구청,서울특별시 마포구 서울연희유치원,서울특별시 마포구 염리동23-43,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.553243831705,126.948604337457
282,서울특별시 마포구청,서울특별시 마포구 새현대유치원,서울특별시 마포구 도화동1-402,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.5413560825187,126.954746730563
283,서울특별시 마포구청,서울특별시 마포구 진선미어린이집,서울특별시 마포구 마포동 224,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25,37.537879463181,126.94613212326
284,서울특별시 마포구청,서울특별시 마포구 마포대로11나길 9,서울특별시 마포구 염리동 27-100,생활방범,1,130,360도전방면,30,2017-11,02-3153-8433,99.999999,999.999999,2017-04-25,37.5497555654648,126.948939971243
285,서울특별시 마포구청,서울특별시 마포구 현석동 래미안 아파트 옆 공원,서울특별시 마포구 현석동 100,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,,
286,서울특별시 마포구청,서울특별시 마포구 현석동 래미안 아파트 옆 공원,서울특별시 마포구 현석동 98,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,,
287,서울특별시 마포구청,서울특별시 마포구 현석동 래미안 아파트 옆 공원,서울특별시 마포구 현석동 90,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,,
288,서울특별시 마포구청,서울특별시 마포구 현석동 래미안 아파트 옆 공원,서울특별시 마포구 현석동 139,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,,
289,서울특별시 마포구청,서울특별시 마포구 어울마당로58,서울특별시 마포구 서교동 408-7,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,37.5500894624897,126.921293428929
290,서울특별시 마포구청,서울특별시 마포구 와우산로21길20,서울특별시 마포구 서교동 358-37,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,37.5524745208711,126.92298033632
291,서울특별시 마포구청,서울특별시 마포구 서교동370-33,서울특별시 마포구 서교동 370-33,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,37.5521983264256,126.919826242745
292,서울특별시 마포구청,서울특별시 마포구 와우산로23길56,서울특별시 마포구 서교동 346-40,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,37.5552771754125,126.923769292135
293,서울특별시 마포구청,서울특별시 마포구 어울마당로112,서울특별시 마포구 서교동 345-14,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,37.5547070524949,126.923108660134
294,서울특별시 마포구청,서울특별시 마포구 어울마당로 146-1,서울특별시 마포구 서교동 331-1,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,37.5562444651218,126.92624591397
295,서울특별시 마포구청,서울특별시 마포구 불광천 성미다리 인근,서울특별시 마포구 불광천 성미다리 인근,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,,
296,서울특별시 마포구청,서울특별시 마포구 불광천 홈플러스 진입로,서울특별시 마포구 불광천 홈플러스 진입로,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25,,
297,서울특별시 마포구청,서울특별시 마포구 뒤뜰어린이공원,서울특별시 마포구 성산동 588-8,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25,37.5631688524748,126.909386591916
298,서울특별시 마포구청,서울특별시 마포구 성산근린공원,서울특별시 마포구 월드컵북로 15안길 맞은편 음수대옆,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25,37.556210746,126.919956727
299,서울특별시 마포구청,서울특별시 마포구 토정어린이공원,서울특별시 마포구 용강동 63-1,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25,,
300,서울특별시 마포구청,서울특별시 마포구 은행나무어린이공원,서울특별시 마포구 연남동 250-1,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25,37.5645701732367,126.922329751919
301,서울특별시 마포구청,서울특별시 마포구 와우산근린공원 서부수도사업소 배수지앞),서울특별시 마포구 와우산로30길 31,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25,,
302,서울특별시 마포구청,서울특별시 마포구 와우근린공원 공민왕 사당,서울특별시 마포구 독막로21길 13,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25,37.548585097,126.9286032
303,서울특별시 마포구청,서울특별시 마포구 와우근린공원(와우정 옆)),서울특별시 마포구 창전동 42-15,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25,37.5493948978559,126.927345715402
304,서울특별시 마포구청,서울특별시 마포구 합정2구역 공공부지(공원),서울특별시 마포구 합정동 385-1,생활방범,1,200,360도전방면,30,2017-07,02-3153-8433,99.999999,999.999999,2017-04-25,,
305,서울특별시 마포구청,서울특별시 마포구 마포대로14길 24,서울특별시 마포구 공덕동 119-41,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5473290568364,126.956189728733
306,서울특별시 마포구청,서울특별시 마포구 마포대로18길 38,서울특별시 마포구 아현동 422-16,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5515905759296,126.957817358183
307,서울특별시 마포구청,서울특별시 마포구 만리재옛4길 26,서울특별시 마포구 공덕동 111-206,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5483614227936,126.95879782871
308,서울특별시 마포구청,서울특별시 마포구 환일2길 7,서울특별시 마포구 아현동 763-15,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5560629693274,126.959486451952
309,서울특별시 마포구청,서울특별시 마포구 숭문16길 47,서울특별시 마포구 아현동 679-7,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5558777003904,126.94925340651
310,서울특별시 마포구청,서울특별시 마포구 환일7안길 4앞,서울특별시 마포구 아현동 392-144,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5539212358037,126.96141698747
311,서울특별시 마포구청,서울특별시 마포구 효창목2길 23,서울특별시 마포구 공덕동 111-91,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5462744224141,126.9592756909
312,서울특별시 마포구청,서울특별시 마포구 만리재로14길 15,서울특별시 마포구 공덕동 4-124,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.550376900697,126.961467450406
313,서울특별시 마포구청,서울특별시 마포구 마포대로14가길 4-13,서울특별시 마포구 공덕동 105-226,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5487427784736,126.956932690954
314,서울특별시 마포구청,서울특별시 마포구 신촌로28나길 15,서울특별시 마포구 아현동 655-11,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5562416288783,126.950738520353
315,서울특별시 마포구청,서울특별시 마포구 신촌로28마길 21,서울특별시 마포구 아현동 661-5,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5553030117191,126.951017123979
316,서울특별시 마포구청,서울특별시 마포구 마포대로11길 73,서울특별시 마포구 마포대로11길 73 (공덕현대A 앞 3거리),생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.547796265,126.950044872
317,서울특별시 마포구청,서울특별시 마포구 아현동 341-2,서울특별시 마포구 아현동 341-2,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,,
318,서울특별시 마포구청,서울특별시 마포구 마포대로11길 50,서울특별시 마포구 공덕동 470-2,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5493706174943,126.952778674233
319,서울특별시 마포구청,서울특별시 마포구 삼개로5안길 14,서울특별시 마포구 도화동 214-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5383036123471,126.948485191582
320,서울특별시 마포구청,서울특별시 마포구 마포대로4가길 54,서울특별시 마포구 마포동 302,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.537257299001,126.944648540276
321,서울특별시 마포구청,서울특별시 마포구 마포대로4나길 68,서울특별시 마포구 마포동 340-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5361132332233,126.944879332319
322,서울특별시 마포구청,서울특별시 마포구 마포대로4길 120-39,서울특별시 마포구 마포동 293-9,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5360539992324,126.945388294736
323,서울특별시 마포구청,서울특별시 마포구 새창로8길 현대1차아파트 107동 앞,서울특별시 마포구 새창로8길 현대1차아파트 107동 앞,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.537487857,126.950646601
324,서울특별시 마포구청,서울특별시 마포구 대흥로4길 22,서울특별시 마포구 용강동 494-109,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5420099872632,126.93834865709
325,서울특별시 마포구청,서울특별시 마포구 토정로35길 12,서울특별시 마포구 용강동 39-1,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5508489099836,126.944114803798
326,서울특별시 마포구청,서울특별시 마포구 토정로32길 11,서울특별시 마포구 토정동 3-17,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5403472150194,126.940744120189
327,서울특별시 마포구청,서울특별시 마포구 독막로42길 7,서울특별시 마포구 염리동 173-3,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5433403350135,126.946185455124
328,서울특별시 마포구청,서울특별시 마포구 토정로 305,서울특별시 마포구 용강동 43-6,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5501231821361,126.943011229021
329,서울특별시 마포구청,서울특별시 마포구 백범로20길 10-10,서울특별시 마포구 대흥동 241-12,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5466102755834,126.94353623529
330,서울특별시 마포구청,서울특별시 마포구 대흥로 80-5,서울특별시 마포구 대흥동 252-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5473485347253,126.941950174712
331,서울특별시 마포구청,서울특별시 마포구 서강로20길 10,서울특별시 마포구 노고산동 106-8,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.55403605,126.936289018
332,서울특별시 마포구청,서울특별시 마포구 백범로16길 1-5,서울특별시 마포구 대흥동 225-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5470536459611,126.942777387848
333,서울특별시 마포구청,서울특별시 마포구 백범로 88,서울특별시 마포구 대흥동 276-1,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5480203334399,126.941224007507
334,서울특별시 마포구청,서울특별시 마포구 고산14길 15,서울특별시 마포구 대흥동 18-74,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5540142420927,126.944420509058
335,서울특별시 마포구청,서울특별시 마포구 백범로25길 34,서울특별시 마포구 염리동 128-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5478190424988,126.948327864984
336,서울특별시 마포구청,서울특별시 마포구 백범로24길 5,서울특별시 마포구 염리동 157-16,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5459609529962,126.945415243758
337,서울특별시 마포구청,서울특별시 마포구 마포대로11다길 3,서울특별시 마포구 염리동 27-57,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5492149725062,126.948464576304
338,서울특별시 마포구청,서울특별시 마포구 백범로 127,서울특별시 마포구 염리동 142-9,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5470213185485,126.945970774552
339,서울특별시 마포구청,서울특별시 마포구 신수로2길 6,서울특별시 마포구 현석동 223,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5420177027498,126.934465762361
340,서울특별시 마포구청,서울특별시 마포구  대흥로 11,서울특별시 마포구 현석동 114-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.542467622,126.936525828
341,서울특별시 마포구청,서울특별시 마포구 동교로51길 77-11,서울특별시 마포구 연남동 241-13,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5655536553059,126.922667288565
342,서울특별시 마포구청,서울특별시 마포구 독막로32길 13,서울특별시 마포구 신수동 47-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5464951761844,126.938966986533
343,서울특별시 마포구청,서울특별시 마포구 광성로4길 15,서울특별시 마포구 신수동 89-44,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5492431185896,126.937645580586
344,서울특별시 마포구청,서울특별시 마포구 독막로32안길 14,서울특별시 마포구 신수동 184-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5466714490233,126.938183633158
345,서울특별시 마포구청,서울특별시 마포구 숭문길 28,서울특별시 마포구 염리동 147-19,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5476075382316,126.945559494495
346,서울특별시 마포구청,서울특별시 마포구 백범로25길 82-3,서울특별시 마포구 염리동 48-3,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5494945065991,126.948228793266
347,서울특별시 마포구청,서울특별시 마포구 상암-수색간 보행자 터널 입구,서울특별시 마포구 상암동 2-304,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5791814893488,126.894795724237
348,서울특별시 마포구청,서울특별시 마포구 독막로22길 1-15,서울특별시 마포구 창전동 321-2,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5470157411181,126.930240395366
349,서울특별시 마포구청,서울특별시 마포구 토정로11길 43,서울특별시 마포구 상수동 353-10,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5458028493175,126.923973875434
350,서울특별시 마포구청,서울특별시 마포구 와우산로1길 21,서울특별시 마포구 상수동 338-1,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5455800541391,126.921836840088
351,서울특별시 마포구청,서울특별시 마포구 토정로 144,서울특별시 마포구 상수동 281-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5453811874693,126.927292858079
352,서울특별시 마포구청,서울특별시 마포구 와우산로22길 42,서울특별시 마포구 상수동 86-1,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5506481898698,126.924131693321
353,서울특별시 마포구청,서울특별시 마포구 서강로5길 39,서울특별시 마포구 창전동 26-8,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5492900524328,126.930491678218
354,서울특별시 마포구청,서울특별시 마포구 와우산로11길 16,서울특별시 마포구 상수동 93-5,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.549004729689,126.92206958625
355,서울특별시 마포구청,서울특별시 마포구 잔다리로9길 3,서울특별시 마포구 서교동 469-6,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.557598133582,126.913147743863
356,서울특별시 마포구청,서울특별시 마포구 홍익로2길 27-9,서울특별시 마포구 서교동 346-9,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5552517722505,126.923969669864
357,서울특별시 마포구청,서울특별시 마포구 신촌로12나길 29,서울특별시 마포구 노고산동 54-92,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5548561876324,126.934251487119
358,서울특별시 마포구청,서울특별시 마포구 월드컵북로2길 65,서울특별시 마포구 동교동 157-1,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5579737192391,126.923721608992
359,서울특별시 마포구청,서울특별시 마포구 잔다리로 17,서울특별시 마포구 서교동 364-24,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5522752246174,126.921810150407
360,서울특별시 마포구청,서울특별시 마포구 월드컵북로5가길 34,서울특별시 마포구 서교동 446-46,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5561263259054,126.91931328025
361,서울특별시 마포구청,서울특별시 마포구 와우산로70,서울특별시 마포구 서교동 361-12,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5506155785697,126.923268465678
362,서울특별시 마포구청,서울특별시 마포구 홍익로3길 20,서울특별시 마포구 서교동 369-44,생활방범,4,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5528389803228,126.92149413148
363,서울특별시 마포구청,서울특별시 마포구 포은로2길 21,서울특별시 마포구 합정동 434-31,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5519430895824,126.908022331087
364,서울특별시 마포구청,서울특별시 마포구 포은로2가길 14,서울특별시 마포구 합정동 437-22,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5511119362644,126.908068749252
365,서울특별시 마포구청,서울특별시 마포구 양화로1길 38,서울특별시 마포구 합정동 389-16,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5504193041904,126.910512052368
366,서울특별시 마포구청,서울특별시 마포구 월드컵로1길 21,서울특별시 마포구 합정동 383-23,생활방범,5,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25,37.5493678196746,126.911772749779
